O*NET-SOC Code,Occupation (O*NET-SOC Title),Task ID,Task,Task Type,Date,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),task_norm,occupation_norm,task_importance_weight,skill_list,skill_id_list,worker_rater_count,worker_desire_score,worker_time_score,core_skill_score,job_security_score,enjoyment_score,worker_physical_requirement,worker_interpersonal_requirement,worker_uncertainty_requirement,worker_domain_expertise_requirement,worker_human_agency_score,automation_desire_free_time_share,automation_desire_repetitive_share,automation_desire_human_error_share,automation_desire_stress_share,automation_desire_difficulty_share,automation_desire_scale_share,human_agency_physical_share,human_agency_control_share,human_agency_domain_knowledge_share,human_agency_empathy_share,human_agency_quality_oversight_share,human_agency_dynamic_share,human_agency_ethical_share,expert_rater_count,ai_capability_score,expert_physical_requirement,expert_uncertainty_requirement,expert_domain_expertise_requirement,expert_interpersonal_requirement,expert_human_agency_score,dwa_count,dwa_titles,anthropic_usage_pct,paper_count,recent_paper_count,company_count,recent_company_count,sector,human_agency_score,physical_requirement,uncertainty_requirement,domain_expertise_requirement,interpersonal_requirement,paper_count_log,company_count_log,recent_paper_count_log,recent_company_count_log,automation_reason_intensity,human_agency_reason_intensity,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,has_worker_signal,has_expert_signal,has_usage_signal,has_paper_signal,has_company_signal,paired_worker_expert_signal,signal_count,skill_shift_pressure,capability_desire_gap,desire_capability_gap,transition_type,mismatch_type
11-3031.00,Financial Managers,21320,"Prepare financial or regulatory reports required by laws, regulations, or boards of directors.",Supplemental,08/2022,3.0,3.0,4.04,51.99,180470.0,818620.0,['Documenting/Recording Information'],['4.A.3.b.6'],"prepare financial or regulatory reports required by laws, regulations, or boards of directors",financial managers,19.676666666666666,['Documenting/Recording Information'],['4.A.3.b.6'],7.0,2.5714285714285716,2.5714285714285716,3.4285714285714284,3.7142857142857144,3.4285714285714284,2.2857142857142856,3.4285714285714284,3.142857142857143,3.5714285714285716,2.7142857142857144,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,2.0,4.0,1.5,1.5,3.5,1.5,2.0,3.0,"Maintain regulatory or compliance documentation. | Prepare financial documents, reports, or budgets. | Prepare reports related to compliance matters.",0.0020846633920079,47.0,41.0,189.0,72.0,Management,2.357142857142857,1.8928571428571428,2.321428571428571,3.5357142857142856,2.4642857142857144,3.871201010907891,5.247024072160486,3.7376696182833684,4.290459441148391,0.21428571428571427,0.16326530612244897,0.5639306468941442,0.4296504739336493,0.4210623172330342,0.7954012200844673,True,True,True,True,True,True,5,0.3195923047177903,1.4285714285714284,-1.4285714285714284,Low near-term shift,Moderate or mixed
11-3031.00,Financial Managers,21317,"Examine, evaluate, or process loan applications.",Supplemental,08/2022,5.0,5.0,3.98,44.6,180470.0,818620.0,['Analyzing Data or Information'],['4.A.2.a.4'],"examine, evaluate, or process loan applications",financial managers,17.86,['Analyzing Data or Information'],['4.A.2.a.4'],5.0,2.8,2.4,3.2,2.6,2.6,1.8,3.0,3.2,3.2,2.8,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.2,0.4,0.2,0.0,0.2,2.0,4.0,2.5,2.5,3.0,2.0,2.0,1.0,Analyze financial records to improve budgeting or planning.,0.0037784523980143,31.0,28.0,188.0,73.0,Management,2.4,2.15,2.85,3.1,2.5,3.4657359027997265,5.241747015059643,3.367295829986474,4.30406509320417,0.10000000000000002,0.19999999999999998,0.5858148448693792,0.445053317535545,0.47063544082551856,0.7431956827780385,True,True,True,True,True,True,5,0.2979709622961644,1.2000000000000002,-1.2000000000000002,Low near-term shift,Moderate or mixed
11-3031.00,Financial Managers,21314,Prepare operational or risk reports for management analysis.,Supplemental,08/2022,3.0,3.0,3.65,43.32,180470.0,818620.0,['Documenting/Recording Information'],['4.A.3.b.6'],prepare operational or risk reports for management analysis,financial managers,16.656666666666666,['Documenting/Recording Information'],['4.A.3.b.6'],8.0,3.0,2.875,3.5,2.875,3.375,2.0,2.625,3.0,3.5,2.75,0.25,0.5,0.375,0.125,0.125,0.625,0.125,0.375,0.25,0.125,0.25,0.25,0.125,2.0,4.0,1.0,2.5,3.5,1.5,2.0,1.0,Prepare operational progress or status reports.,,19.0,18.0,189.0,72.0,Management,2.375,1.5,2.75,3.5,2.0625,2.995732273553991,5.247024072160486,2.9444389791664403,4.290459441148391,0.3333333333333333,0.21428571428571427,0.6467211293084673,0.5463566350710901,0.46084277279195096,0.6675269826372595,True,True,False,True,True,True,4,1.2900538370458021,1.0,-1.0,Automation candidate,Moderate or mixed
11-3031.00,Financial Managers,21326,Review collection reports to determine the status of collections and the amounts of outstanding balances.,Supplemental,08/2022,5.0,5.0,3.61,45.61,180470.0,818620.0,['Analyzing Data or Information'],['4.A.2.a.4'],review collection reports to determine the status of collections and the amounts of outstanding balances,financial managers,18.073333333333334,['Analyzing Data or Information'],['4.A.2.a.4'],4.0,3.25,3.0,3.5,3.25,3.5,2.25,2.0,2.5,2.75,2.5,0.75,0.75,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.5,0.0,0.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,Analyze financial records or reports to determine state of operations.,0.0074266133340282,47.0,41.0,190.0,73.0,Management,1.75,1.625,2.25,1.875,1.5,3.871201010907891,5.25227342804663,3.7376696182833684,4.30406509320417,0.375,0.25,0.739289857506133,0.6257405213270142,0.18854940450180946,0.7969263256687001,True,True,True,True,True,True,5,3.5117514095833906,1.75,-1.75,Worker-pulled automation,Moderate or mixed
11-3031.00,Financial Managers,21329,Review reports of securities transactions or price lists to analyze market conditions.,Supplemental,08/2022,3.0,3.0,3.18,25.66,180470.0,818620.0,['Analyzing Data or Information'],['4.A.2.a.4'],review reports of securities transactions or price lists to analyze market conditions,financial managers,10.613333333333333,['Analyzing Data or Information'],['4.A.2.a.4'],6.0,3.0,2.0,3.0,3.3333333333333335,3.3333333333333335,2.5,2.3333333333333335,3.1666666666666665,3.8333333333333335,2.5,0.6666666666666666,0.16666666666666666,0.5,0.0,0.0,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,2.0,4.5,1.0,2.5,3.5,1.0,1.5,1.0,Analyze financial records or reports to determine state of operations.,0.0153743925160584,34.0,29.0,184.0,71.0,Management,2.0,1.75,2.833333333333333,3.666666666666667,1.6666666666666667,3.5553480614894135,5.220355825078324,3.4011973816621555,4.276666119016055,0.3055555555555555,0.09523809523809523,0.7340859862226317,0.5682760663507109,0.36520257022172925,0.745776630689817,True,True,True,True,True,True,5,2.306423464727853,1.5,-1.5,Automation candidate,Moderate or mixed
11-3031.01,Treasurers and Controllers,8870,Evaluate needs for procurement of funds and investment of surpluses and make appropriate recommendations.,Core,08/2020,5.0,5.0,4.52,96.0,,,"['Making Decisions and Solving Problems', 'Providing Consultation and Advice to Others']","['4.A.2.b.1', '4.A.4.b.6']",evaluate needs for procurement of funds and investment of surpluses and make appropriate recommendations,treasurers and controllers,35.17333333333333,"['Making Decisions and Solving Problems', 'Providing Consultation and Advice to Others']","['4.A.2.b.1', '4.A.4.b.6']",5.0,2.0,2.2,2.8,2.6,2.4,2.4,3.0,3.4,3.8,3.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.6,0.6,0.6,0.6,0.2,2.0,3.0,1.5,4.0,3.5,1.5,3.0,2.0,Determine resource needs. | Recommend organizational process or policy changes.,,22.0,18.0,187.0,72.0,Management,3.2,1.95,3.7,3.65,2.25,3.1354942159291497,5.236441962829949,2.9444389791664403,4.290459441148391,0.06666666666666667,0.4571428571428572,0.5421294123781218,0.37707345971563977,0.7642675876441128,0.6675269826372595,True,True,False,True,True,True,4,-1.7057073989375713,1.0,-1.0,Durable human skill,Moderate or mixed
11-3031.01,Treasurers and Controllers,20168,"Monitor financial activities and details, such as cash flow and reserve levels, to ensure that all legal and regulatory requirements are met.",Core,08/2020,5.0,5.0,4.4,100.0,,,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"monitor financial activities and details, such as cash flow and reserve levels, to ensure that all legal and regulatory requirements are met",treasurers and controllers,36.46666666666667,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],9.0,3.0,2.3333333333333335,3.3333333333333335,1.8888888888888888,2.5555555555555554,2.2222222222222223,2.4444444444444446,2.888888888888889,3.0,2.6666666666666665,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,3.0,4.0,2.0,3.3333333333333335,3.3333333333333335,2.0,2.3333333333333335,2.0,Monitor flow of cash or other resources. | Monitor organizational compliance with regulations.,,19.0,18.0,188.0,73.0,Management,2.5,2.111111111111111,3.111111111111111,3.166666666666667,2.2222222222222223,2.995732273553991,5.241747015059643,2.9444389791664403,4.30406509320417,0.22222222222222224,0.22222222222222224,0.6460172344234367,0.4466824644549763,0.4984429094820343,0.6690520882214923,True,True,False,True,True,True,4,0.4806447179378886,1.0,-1.0,Automation candidate,Moderate or mixed
11-3031.01,Treasurers and Controllers,8861,"Receive, record, and authorize requests for disbursements in accordance with company policies and procedures.",Core,08/2020,5.0,5.0,4.33,96.0,,,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"receive, record, and authorize requests for disbursements in accordance with company policies and procedures",treasurers and controllers,35.11,['Making Decisions and Solving Problems'],['4.A.2.b.1'],5.0,2.6,2.4,2.6,2.4,2.8,2.6,2.4,2.6,2.8,2.8,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.0,4.0,3.5,1.75,4.25,3.0,3.25,3.0,1.0,Approve expenditures.,0.01315943766205,10.0,8.0,186.0,73.0,Management,2.9,2.175,3.425,2.9,2.825,2.3978952727983707,5.231108616854587,2.1972245773362196,4.30406509320417,0.10000000000000002,0.1142857142857143,0.5602164369948948,0.3527843601895735,0.5536416142874748,0.5688643829188175,True,True,True,True,True,True,5,-0.7981490829849995,0.8999999999999999,-0.8999999999999999,Low near-term shift,Moderate or mixed
11-3031.01,Treasurers and Controllers,8865,"Coordinate and direct the financial planning, budgeting, procurement, or investment activities of all or part of an organization.",Core,08/2020,3.0,3.0,4.22,92.0,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"coordinate and direct the financial planning, budgeting, procurement, or investment activities of all or part of an organization",treasurers and controllers,33.07333333333333,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],7.0,2.0,2.7142857142857144,4.428571428571429,3.2857142857142856,3.7142857142857144,2.0,3.7142857142857144,3.857142857142857,4.0,4.428571428571429,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,3.0,3.0,2.0,3.3333333333333335,3.3333333333333335,3.0,3.3333333333333335,1.0,Direct financial operations.,,38.0,32.0,188.0,73.0,Management,3.8809523809523814,2.0,3.5952380952380953,3.666666666666667,3.357142857142857,3.6635616461296463,5.241747015059643,3.4965075614664802,4.30406509320417,0.047619047619047616,0.5306122448979591,0.6023515303196204,0.26540284360189575,0.9134594915577068,0.7644298451431253,True,True,False,True,True,True,4,-2.801694399443825,1.0,-1.0,AI-augmented human premium,Moderate or mixed
11-3031.01,Treasurers and Controllers,8867,"Analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",Core,08/2020,3.0,3.0,4.08,96.0,,,['Analyzing Data or Information'],['4.A.2.a.4'],"analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed",treasurers and controllers,34.36,['Analyzing Data or Information'],['4.A.2.a.4'],8.0,2.5,1.875,3.625,2.375,3.125,1.75,3.125,3.375,3.75,3.25,0.5,0.0,0.125,0.0,0.125,0.375,0.0,0.25,0.5,0.375,0.5,0.375,0.25,3.0,4.0,1.6666666666666667,2.6666666666666665,3.0,1.3333333333333333,2.3333333333333335,1.0,Analyze financial records to improve efficiency.,0.0157652669020599,71.0,55.0,188.0,73.0,Management,2.791666666666667,1.7083333333333335,3.020833333333333,3.375,2.2291666666666665,4.276666119016055,5.241747015059643,4.02535169073515,4.30406509320417,0.1875,0.32142857142857145,0.7465784060904722,0.33293838862559244,0.5983191041197495,0.8343500703894885,True,True,True,True,True,True,5,-0.1996555087931352,1.5,-1.5,Automation candidate,Capable but low worker pull
11-3031.01,Treasurers and Controllers,8873,"Compute, withhold, and account for all payroll deductions.",Supplemental,08/2020,3.0,3.0,4.0,28.0,,,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],"compute, withhold, and account for all payroll deductions",treasurers and controllers,11.666666666666666,"['Estimating the Quantifiable Characteristics of Products, Events, or Information']",['4.A.1.b.3'],4.0,3.0,1.25,2.5,1.5,1.75,2.75,2.0,2.0,2.5,2.5,0.25,0.5,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,3.0,4.666666666666667,1.3333333333333333,2.6666666666666665,3.0,1.6666666666666667,1.3333333333333333,1.0,Calculate financial data.,0.0027361207020103,5.0,4.0,176.0,69.0,Management,1.9166666666666665,2.0416666666666665,2.333333333333333,2.75,1.8333333333333335,1.791759469228055,5.176149732573829,1.6094379124341003,4.248495242049359,0.20833333333333334,0.14285714285714285,0.5117048293093153,0.46075236966824645,0.2232891331383819,0.5205302674800563,True,True,True,True,True,True,5,1.1683013034505154,1.666666666666667,-1.666666666666667,Low near-term shift,Moderate or mixed
11-3031.03,Investment Fund Managers,15679,Select specific investments or investment mixes for purchase by an investment fund.,Core,07/2014,5.0,5.0,4.61,86.1,,,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],select specific investments or investment mixes for purchase by an investment fund,investment fund managers,31.903333333333332,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Direct financial operations.,0.0048207840940183,19.0,16.0,102.0,44.0,Management,,,,,,2.995732273553991,4.634728988229636,2.833213344056216,3.8066624897703196,,,0.42942649230776864,,,0.5524401689347724,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15669,Monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,Core,07/2014,5.0,5.0,4.56,98.06,,,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],monitor financial or operational performance of individual investments to ensure portfolios meet risk goals,investment fund managers,35.873333333333335,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Monitor financial activities. | Monitor financial indicators.,0.0234524631600891,19.0,18.0,102.0,44.0,Management,,,,,,2.995732273553991,4.634728988229636,2.9444389791664403,3.8066624897703196,,,0.572690635571912,,,0.5716799624589395,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15676,Select or direct the execution of trades.,Core,07/2014,5.0,5.0,4.48,74.46,,,"['Making Decisions and Solving Problems', 'Guiding, Directing, and Motivating Subordinates']","['4.A.2.b.1', '4.A.4.b.4']",select or direct the execution of trades,investment fund managers,27.98,"['Making Decisions and Solving Problems', 'Guiding, Directing, and Motivating Subordinates']","['4.A.2.b.1', '4.A.4.b.4']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Approve expenditures. | Direct financial operations.,0.0063842816380242,21.0,16.0,102.0,44.0,Management,,,,,,3.091042453358316,4.634728988229636,2.833213344056216,3.8066624897703196,,,0.4701029457012564,,,0.5524401689347724,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15667,"Perform or evaluate research, such as detailed company or industry analyses, to inform financial forecasting, decision making, or valuation.",Core,07/2014,5.0,5.0,4.38,89.62,,,['Analyzing Data or Information'],['4.A.2.a.4'],"perform or evaluate research, such as detailed company or industry analyses, to inform financial forecasting, decision making, or valuation",investment fund managers,33.0,['Analyzing Data or Information'],['4.A.2.a.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Analyze forecasting data to improve business decisions.,0.0181105132180688,118.0,99.0,102.0,44.0,Management,,,,,,4.77912349311153,4.634728988229636,4.605170185988092,3.8066624897703196,,,0.717786280667557,,,0.7948146410136087,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15668,"Present investment information, such as product risks, fees, or fund performance statistics.",Core,07/2014,3.0,3.0,4.23,92.21,,,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],"present investment information, such as product risks, fees, or fund performance statistics",investment fund managers,33.14666666666667,['Providing Consultation and Advice to Others'],['4.A.4.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Advise others on business or operational matters.,0.0730935101822777,20.0,19.0,102.0,44.0,Management,,,,,,3.044522437723423,4.634728988229636,2.995732273553991,3.8066624897703196,,,0.6256280001000789,,,0.580361332707649,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15664,"Develop, implement, or monitor security valuation policies.",Core,07/2014,5.0,5.0,4.22,88.32,,,"['Monitoring Processes, Materials, or Surroundings', 'Making Decisions and Solving Problems', 'Developing Objectives and Strategies']","['4.A.1.a.2', '4.A.2.b.1', '4.A.2.b.4']","develop, implement, or monitor security valuation policies",investment fund managers,32.51333333333333,"['Monitoring Processes, Materials, or Surroundings', 'Making Decisions and Solving Problems', 'Developing Objectives and Strategies']","['4.A.1.a.2', '4.A.2.b.1', '4.A.2.b.4']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Develop organizational policies or programs. | Implement organizational process or policy changes. | Monitor organizational procedures to ensure proper functioning.,0.0019543719300074,20.0,18.0,102.0,44.0,Management,,,,,,3.044522437723423,4.634728988229636,2.9444389791664403,3.8066624897703196,,,0.3293317038037826,,,0.5716799624589395,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
11-3031.03,Investment Fund Managers,15670,Monitor regulatory or tax law changes to ensure fund compliance or to capitalize on development opportunities.,Core,07/2014,3.0,3.0,3.72,70.97,,,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],monitor regulatory or tax law changes to ensure fund compliance or to capitalize on development opportunities,investment fund managers,25.896666666666665,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Monitor external affairs or events affecting business operations.,0.0042996182460163,18.0,17.0,102.0,44.0,Management,,,,,,2.9444389791664403,4.634728988229636,2.8903717578961645,3.8066624897703196,,,0.4137607964449823,,,0.5617081182543406,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
